Num	Chr	Start	Size	Strand	ChrSize	QueryName	QueryStart	QuerySize	QueryStrand	QuerySizeTot	Info	Prob
5336	GLCHR01	613615	969	+	1491578	utg297_pilon	331667	953	-	380948	296,1:0,205,1:0,2,0:1,20,5:0,63,1:0,57,5:0,77,1:0,77,1:0,97,2:0,58	mismap=1e-10
252	GLCHR05	2272710	42	+	4471437	utg297_pilon	331625	42	-	380948	42	mismap=0.998
1621612	GLCHR01	302816	270588	+	1491578	utg297_pilon	59596	270596	-	380948	39544,5:5,15,9:0,1,0:9,6062,1:0,200,1:0,15,2:0,31,0:1,124,1:0,497,2:0,300,1:0,28923,0:2,282,0:18,72429,0:1,26197,1:0,102,2:0,16931,0:1,510,0:1,72161,1:0,18,1:0,1151,1:0,669,1:0,1,1:0,4395	mismap=1e-10
113606	GLCHR01	207308	19933	+	1491578	utg297_pilon	360968	19886	+	380948	485,0:1,16343,4:0,18,0:1,143,0:1,65,1:0,1,2:0,273,1:0,4,2:0,34,1:0,20,4:0,11,2:0,55,0:2,115,0:2,401,2:0,64,3:0,14,1:0,10,0:1,69,1:0,16,0:1,83,0:1,207,1:0,35,0:1,4,0:1,155,4:0,46,1:0,24,0:2,4,2:0,14,1:0,35,0:10,1,10:0,12,4:0,1,0:4,31,4:0,12,1:0,15,0:4,2,0:1,9,1:0,3,2:0,11,3:0,5,4:0,7,0:4,7,1:0,19,0:2,12,0:3,36,0:1,18,0:3,14,0:1,26,1:0,74,0:11,5,6:0,10,0:3,5,7:0,4,0:3,4,6:0,3,1:0,28,0:6,1,4:0,38,4:0,34,7:0,2,0:4,17,0:1,16,3:0,6,0:1,1,5:0,11,0:2,13,0:4,3,5:0,5,0:1,8,0:5,3,0:4,2,3:0,8,0:1,16,3:0,13,1:0,12,9:0,1,0:5,31,0:1,25,1:0,35,0:7,2,9:0,21,0:1,21,6:0,1,0:6,37,0:1,29,10:0,5,0:11,6,3:0,26,3:0,14,1:0,29,5:0,27,1:0,7,9:6,31,0:12,1,10:0,5,1:0,6,2:0,25,1:0,27	mismap=1e-10
250	GLCHR05	2169139	82	+	4471437	utg359_pilon	3880	86	+	144722	9,0:1,9,1:0,7,0:3,17,0:2,3,2:0,6,0:1,28	mismap=0.75
363	GLCHR05	2900408	300	+	4471437	utg359_pilon	139082	315	-	144722	40,1:0,17,0:1,9,8:0,1,0:8,9,0:1,15,0:8,5,5:0,1,0:1,15,6:0,2,0:10,7,2:0,33,8:0,1,0:11,10,0:2,20,3:6,18,0:1,7,0:1,4,0:1,16,1:0,14,2:0,20	mismap=1.17e-05
360	GLCHR05	2542825	81	+	4471437	utg359_pilon	5939	78	+	144722	27,2:0,7,1:0,44	mismap=0.667
424	GLCHR05	2899160	206	+	4471437	utg359_pilon	137725	200	-	144722	26,2:0,1,0:3,10,0:2,19,0:3,2,4:0,15,1:0,6,1:0,24,1:0,6,3:0,3,1:0,24,15:0,1,0:14,41	mismap=2.41e-06
791634	GLCHR05	2765957	133100	+	4471437	utg359_pilon	4538	133073	-	144722	14,0:2,9,1:0,26,0:2,11,1:0,15,3:0,2,0:8,16,0:9,2,1:0,9,7:0,1,0:8,5,0:2,99,1:0,26,2:0,17,2:1,20,0:2,20,0:2,56,2:0,20,0:3,31,1:0,23,1:0,16,0:1,98,1:0,24,1:0,7,1:0,8,1:0,64,0:1,217,1:0,3,3:0,1,0:3,12,1:0,5,2:0,51,1:0,155,0:1,46,0:5,2,4:0,31,2:0,44,1:0,39,1:0,12,0:1,57,0:1,88,0:1,35,0:2,47,2:0,12,3:0,2,0:1,9,1:0,15,2:0,2,1:0,34,1:0,75,1:0,63,1:0,6,2:0,153,0:1,21,1:0,53,1:0,59,0:1,23,3:0,39,1:0,148,4:0,7,2:0,14,1:0,257,1:0,109,2:0,43,0:1,7,1:0,42,1:0,66,0:2,30,0:1,188,0:2,170,0:1,83,0:1,90,1:0,446,1:0,8,0:1,29,1:0,1517,1:0,31,1:0,184,1:0,1235,6:0,89,1:0,7760,0:1,114234,1:0,124,1:0,310,1:0,29,1:0,562,1:0,1346,1:0,157,2:0,196,1:0,90,0:2,57,1:0,3,2:0,99,0:2,87,1:0,102,5:0,178,0:1,122,0:1,153,0:2,76,0:1,65,0:1,15,0:5,17,1:0,14,0:1,7,1:0,14,1:0,13,3:0,42,0:1,40,2:0,22,0:1,56,1:0,15,1:0,8,0:2,1,5:0,13,1:0,8,0:7,12,0:1,12,0:4,3,6:0,24,0:5,2,3:0,14,2:0,23	mismap=1e-10
206	GLCHR05	2765012	61	+	4471437	utg359_pilon	3580	58	-	144722	14,2:0,31,1:0,13	mismap=0.011
266	GLCHR05	2764500	80	+	4471437	utg359_pilon	3034	85	-	144722	37,0:1,11,0:2,3,0:2,29	mismap=1.06e-08
198	GLCHR05	2764064	166	+	4471437	utg359_pilon	2594	169	-	144722	24,7:5,11,0:2,17,0:5,1,3:0,11,1:0,14,6:0,2,0:6,20,0:1,15,0:1,5,1:0,17,0:1,11	mismap=0.0548
284	GLCHR05	2763612	248	+	4471437	utg359_pilon	2142	248	-	144722	28,0:3,1,6:0,8,0:5,5,0:6,3,1:0,3,1:0,32,0:1,6,2:0,15,7:4,14,0:13,1,11:0,3,3:0,20,0:8,1,8:0,25,0:1,12,0:8,3,10:0,19	mismap=1.12e-07
239	GLCHR05	2762024	149	+	4471437	utg359_pilon	473	153	-	144722	20,0:1,25,1:0,3,0:23,3,21:0,10,0:1,10,0:2,46,1:0,9	mismap=0.000121
1652996	GLCHR04	235571	276200	+	2762469	utg376_pilon	15949	276144	-	292210	7386,4:0,29,1:0,927,1:0,205,2:0,104,1:0,70,1:0,24,2:0,208,1:0,47166,0:1,210,0:1,20166,0:1,484,0:3,74583,0:1,3284,0:1,4258,0:1,605,0:1,12668,0:1,20624,0:1,719,0:1,8293,0:1,559,0:1,61109,0:1,2761,1:0,1755,1:0,31,0:3,2,6:0,2647,3:0,197,1:0,65,1:0,42,1:0,101,2:0,281,0:1,64,1:0,55,2:0,1500,1:0,1126,0:1,99,2:0,7,1:0,22,0:1,114,1:0,141,1:0,9,1:0,156,0:1,188,0:1,14,2:0,66,1:0,53,0:1,149,0:2,2,2:0,123,1:0,24,4:0,64,0:1,34,1:0,29,1:0,47,2:0,59,1:0,10,1:0,45,3:0,4,0:1,33,1:0,7,1:0,15,0:1,24,3:0,102,4:0,4,0:1,18,1:0,21,0:1,5,0:12,2,11:0,14,0:2,5,3:0,10,2:0,7,3:0,15,0:1,14,1:0,11,15:0,23	mismap=1e-10
16218	GLCHR04	241510	2715	+	2762469	utg376_pilon	276261	2717	+	292210	1748,0:1,509,0:1,458	mismap=1e-10
45379	GLCHR04	224643	8505	+	2762469	utg376_pilon	4767	8464	-	292210	37,1:0,4,5:0,33,5:0,2,0:1,3,0:9,31,0:6,26,0:5,8,3:0,12,0:1,4,0:1,10,4:0,9,0:1,21,2:0,5,0:2,2,2:0,14,1:0,7,0:1,13,2:0,27,0:2,17,0:2,17,0:1,7,0:2,18,0:1,15,2:0,3,4:0,87,0:1,20,1:0,1,3:0,33,0:1,11,3:0,17,2:0,32,3:0,6,2:0,4,0:2,28,2:0,7,0:2,8,0:1,21,4:0,16,0:3,5,1:0,17,0:2,11,0:3,7,3:0,6,1:0,18,1:0,10,7:6,8,0:1,19,0:1,11,0:2,6,3:0,17,0:1,12,2:0,3,0:2,29,3:1,12,1:0,6,0:1,20,2:0,26,1:0,2,0:4,14,1:0,6,2:0,5,1:0,37,2:0,15,1:0,11,1:0,21,1:0,2,0:7,4,7:0,39,1:0,2,0:1,47,2:0,29,5:0,1,0:4,9,0:6,1,11:0,46,1:0,82,0:1,5,1:0,36,1:0,10,1:0,23,0:1,92,2:0,21,3:0,1,0:1,28,1:0,17,0:2,7,2:0,175,1:0,113,0:1,14,1:0,46,0:1,113,1:0,42,0:1,14,0:1,125,4:0,20,2:0,37,2:0,66,1:0,8,1:0,10,1:0,6093	mismap=1e-10
2321	GLCHR04	223149	1357	+	2762469	utg376_pilon	3238	1383	-	292210	21,0:1,2,2:0,18,4:6,9,1:0,5,1:0,22,0:3,5,2:0,2,0:2,9,1:0,10,6:0,1,0:2,13,0:2,4,3:0,1,0:6,15,1:0,10,3:5,20,0:2,5,1:0,9,0:6,23,1:0,18,2:0,19,0:10,3,3:0,3,0:5,9,15:0,9,0:1,35,5:4,7,0:3,4,0:1,14,1:0,5,1:0,9,0:1,7,8:0,1,0:7,20,2:0,11,1:0,9,0:1,6,0:2,18,0:1,7,0:1,7,15:7,20,1:0,5,1:0,1,1:0,14,0:3,16,1:0,22,0:8,2,3:0,6,0:2,4,0:1,3,0:1,5,9:0,22,0:3,3,6:0,12,1:0,21,1:0,35,0:4,27,0:2,11,0:2,4,0:1,8,2:0,6,6:0,2,0:7,5,1:0,15,1:0,5,1:0,8,4:4,19,1:0,37,0:1,6,0:1,55,0:4,6,5:0,6,1:0,18,0:7,45,2:0,3,0:4,14,1:0,4,0:3,15,0:3,24,0:3,7,0:3,12,0:1,30,1:0,11,1:0,9,0:20,2,18:0,8,0:1,1,0:4,19,1:0,78,1:0,11,0:2,27,1:0,17,0:3,15	mismap=1e-10
604	GLCHR04	222772	275	+	2762469	utg376_pilon	2847	282	-	292210	22,1:0,19,0:1,9,0:1,6,0:1,9,0:2,6,0:2,9,1:0,20,0:1,10,0:2,3,2:0,15,0:1,16,0:7,1,7:0,23,10:8,41,1:0,25,0:4,2,1:0,16	mismap=1e-10
427	GLCHR04	222261	243	+	2762469	utg376_pilon	2358	234	-	292210	62,2:0,9,9:11,8,0:4,3,7:0,8,4:0,24,0:1,29,4:5,13,0:14,2,17:0,20,1:0,21	mismap=1e-10
562	GLCHR04	221149	584	+	2762469	utg376_pilon	1308	542	-	292210	22,0:4,8,4:0,6,2:0,17,3:3,7,2:0,10,3:0,9,2:0,24,1:0,12,7:3,16,7:0,1,0:2,25,1:0,19,1:0,15,1:0,10,9:0,1,0:7,13,2:0,12,1:0,13,1:0,19,4:0,1,0:2,4,0:1,7,0:1,13,0:2,22,8:0,2,0:4,11,3:0,6,5:0,2,0:3,12,1:0,12,1:0,5,6:0,1,0:5,10,1:0,4,1:0,4,0:3,28,0:1,5,0:4,2,4:0,16,5:0,2,0:13,2,14:0,17,0:2,19,1:0,3,1:0,13	mismap=1e-10
504	GLCHR04	220560	184	+	2762469	utg376_pilon	737	183	-	292210	11,3:0,26,4:2,9,2:0,34,0:4,37,4:6,5,1:0,8,2:0,1,0:2,22,0:1,15	mismap=1e-10
864	GLCHR04	220091	404	+	2762469	utg376_pilon	269	401	-	292210	17,1:0,6,2:0,12,4:0,17,0:1,18,0:4,3,3:0,6,1:0,10,2:0,2,0:2,9,4:0,6,2:0,19,5:3,14,2:0,2,0:2,9,0:3,1,5:0,27,1:0,45,0:4,1,3:0,10,0:1,50,2:0,5,0:1,5,0:5,2,2:0,2,0:4,11,1:0,14,1:0,14,0:2,13,0:6,13	mismap=1e-10
614	GLCHR04	1361550	320	+	2762469	utg484_pilon	599873	287	-	600263	7,1:0,11,1:0,30,0:1,13,8:7,14,6:0,1,0:2,13,1:0,4,13:0,2,0:6,13,4:0,9,1:0,17,1:0,12,0:6,2,8:0,25,1:0,5,7:0,3,0:4,16,3:0,5,1:0,6,3:0,53	mismap=1e-10
441	GLCHR04	1361108	368	+	2762469	utg484_pilon	599420	345	-	600263	32,0:3,3,4:0,18,3:0,14,1:0,7,0:7,2,8:0,6,4:0,3,0:3,6,0:1,12,0:2,15,0:1,12,2:0,20,0:3,1,4:0,8,2:0,6,0:2,15,2:0,22,11:6,31,2:0,12,2:0,13,11:0,1,0:6,21,0:1,5,2:0,25	mismap=1e-10
852	GLCHR04	1360647	388	+	2762469	utg484_pilon	598993	364	-	600263	25,0:1,17,1:0,11,1:0,9,0:1,29,1:0,6,2:0,2,0:2,8,1:0,6,5:0,4,0:3,30,14:0,1,0:10,11,4:0,22,5:0,30,1:0,32,3:0,11,11:9,21,0:2,17,2:0,30,1:0,14	mismap=1e-10
4451	GLCHR04	1358523	1002	+	2762469	utg484_pilon	597022	977	-	600263	23,2:0,26,1:0,21,1:0,24,2:0,49,0:1,12,1:0,5,1:0,6,0:1,52,2:0,23,1:0,56,0:1,169,0:1,22,1:0,8,2:0,46,1:0,10,2:4,42,2:0,45,1:0,42,2:0,72,0:1,29,1:0,18,0:1,53,2:0,62,0:4,3,7:0,6,0:2,5,8:0,24,1:0,8	mismap=1e-10
1842	GLCHR04	1724238	385	+	2762469	utg484_pilon	596656	366	-	600263	46,2:0,17,1:0,7,8:0,64,2:0,62,1:0,7,2:0,53,4:0,19,0:1,90	mismap=0.507
7292	GLCHR04	1355603	1559	+	2762469	utg484_pilon	595146	1508	-	600263	210,1:0,18,0:1,95,1:0,10,0:1,97,3:0,72,1:0,24,0:1,62,1:0,43,1:0,9,1:0,25,0:2,64,2:0,46,1:0,49,1:0,18,0:2,62,1:0,36,3:0,102,1:0,41,1:0,20,0:1,42,1:0,42,4:0,8,2:0,10,2:0,20,2:0,10,4:0,30,3:0,2,1:0,14,1:0,11,1:0,9,2:0,23,3:0,2,4:0,6,1:0,14,0:1,3,2:0,38,4:0,67,2:0,6,2:0,39	mismap=1e-10
279877	GLCHR04	1308788	47038	+	2762469	utg484_pilon	548155	46991	-	600263	36564,4:0,6107,3:0,16,7:0,12,1:0,11,2:0,6,1:0,108,1:0,26,1:0,1728,1:0,26,1:0,5,1:0,73,8:0,89,3:0,225,1:0,266,0:1,101,0:1,37,1:0,171,0:2,118,0:1,63,2:0,11,1:0,132,1:0,31,0:1,96,0:1,45,1:0,25,2:0,234,1:0,39,1:0,43,3:0,13,4:0,37,2:0,31,1:0,7,0:3,61,1:0,30,2:0,78,0:1,41,0:1,36,1:0,18,0:1,166,1:0,52	mismap=1e-10
774270	GLCHR04	1179209	129296	+	2762469	utg484_pilon	414891	129275	-	600263	74407,2:0,34,6:0,14,1:0,22,1:0,21,3:0,157,1:0,28,1:0,9,2:0,168,3:0,1161,0:1,555,0:1,197,1:0,40,1:0,99,8:0,99,1:0,14,1:0,467,1:0,21,1:0,21,1:0,185,1:0,12,9:0,3988,0:1,436,0:1,1753,0:1,17312,0:1,132,0:18,26178,0:1,1682,1:0,38	mismap=1e-10
64801	GLCHR04	1163672	10907	+	2762469	utg484_pilon	185372	10889	+	600263	180,5:0,57,1:0,776,1:0,1223,0:1,2592,2:0,865,4:0,2017,2:0,591,1:0,21,1:0,12,1:0,136,1:0,2418	mismap=1e-10
467979	GLCHR04	1093413	78072	+	2762469	utg484_pilon	325938	78064	-	600263	7628,0:1,393,0:1,60642,2:0,467,2:0,199,3:0,2709,0:2,5143,2:0,60,3:0,819	mismap=1e-10
1404	GLCHR04	1093002	260	+	2762469	utg484_pilon	325687	249	-	600263	164,4:0,73,7:0,12	mismap=1e-10
1332	GLCHR04	1093002	222	+	2762469	utg484_pilon	325465	222	-	600263	222	mismap=1e-10
1062	GLCHR04	1093047	177	+	2762469	utg484_pilon	325288	177	-	600263	177	mismap=1e-10
1554	GLCHR04	1093002	259	+	2762469	utg484_pilon	325029	259	-	600263	259	mismap=1e-10
1248	GLCHR04	1093002	222	+	2762469	utg484_pilon	324809	220	-	600263	102,1:0,33,1:0,85	mismap=1e-10
1332	GLCHR04	1093002	222	+	2762469	utg484_pilon	324587	222	-	600263	222	mismap=1e-10
1332	GLCHR04	1093002	222	+	2762469	utg484_pilon	324365	222	-	600263	222	mismap=1e-10
1332	GLCHR04	1093002	222	+	2762469	utg484_pilon	324143	222	-	600263	222	mismap=1e-10
1014	GLCHR04	1093048	176	+	2762469	utg484_pilon	323968	175	-	600263	53,1:0,122	mismap=1e-10
1475	GLCHR04	1093002	260	+	2762469	utg484_pilon	323709	259	-	600263	76,1:0,183	mismap=1e-10
1332	GLCHR04	1093002	222	+	2762469	utg484_pilon	323487	222	-	600263	222	mismap=1e-10
1332	GLCHR04	1093002	222	+	2762469	utg484_pilon	323265	222	-	600263	222	mismap=1e-10
1047594	GLCHR04	918344	174880	+	2762469	utg484_pilon	148453	174812	-	600263	8,6:0,62,1:0,37,1:0,20,7:0,416,1:0,15,0:1,10,1:0,193,0:17,17,2:0,7,4:0,229,0:1,20071,3:0,41,6:0,2,1:0,23,43:0,28741,9:0,14,4:0,45295,0:4,207,2:0,16725,0:1,20,1:0,62635	mismap=1e-10
377879	GLCHR04	855560	63129	+	2762469	utg484_pilon	85318	63127	-	600263	13,2:0,3,2:0,43,4:0,3,6:0,16,0:1,37,3:0,5,0:6,2,0:9,4,0:11,4,9:0,3937,2:0,30,2:0,52812,0:1,510,0:1,5667,1:0,12	mismap=1e-10
9074	GLCHR04	853859	1831	+	2762469	utg484_pilon	83491	1797	-	600263	221,1:0,14,1:0,76,4:0,1,0:3,99,0:1,41,1:0,44,3:0,29,4:0,1,0:3,31,1:0,64,1:0,67,0:1,69,2:0,51,2:0,59,1:0,177,1:0,58,1:0,69,1:0,53,2:0,20,0:1,61,1:0,14,1:0,110,2:0,30,0:1,100,0:1,29,2:0,70,4:0,3,2:0,72,2:0,18,5:0,35	mismap=2.05e-08
489610	GLCHR04	773153	82481	+	2762469	utg484_pilon	1019	82471	-	600263	10,2:0,17,2:0,1,0:2,33,0:1,3,0:8,3,4:0,32,0:3,13,0:2,10,0:3,14,0:3,14,0:5,6,3:10,21,0:5,5,2:0,4,0:9,3,5:0,20,0:3,25,0:3,37,0:5,21,2:0,17,1:0,5,0:1,20,0:2,11,3:0,34,1:0,8,0:1,73,5:4,38,1:0,5,3:0,11,6:0,1,0:5,14,1:0,20,0:1,38,1:0,439,1:0,1,0:1,10,1:0,20,0:2,21,0:6,4,1:0,9,6:0,1,0:3,4,0:2,15,1:0,21,1:0,46,0:1,5,0:1,108,0:1,20,1:0,4,1:0,6,1:0,33,1:0,9,0:1,40,1:0,56,4:0,24,1:0,63,0:1,91,1:0,47,1:0,5,2:0,17,1:0,74,0:1,47,5:0,113,1:0,1730,0:1,941,0:1,1301,1:0,13,1:0,7,1:0,5,1:0,88,1:0,32,1:0,71167,0:4,1640,0:1,1845,1:0,7,7:0,78,3:0,11,1:0,45,1:0,40,2:0,62,1:0,15,6:0,92,6:0,219,1:0,67,1:0,597,1:0,49,2:0,377	mismap=1e-10
271	GLCHR04	772339	481	+	2762469	utg484_pilon	185	496	-	600263	20,0:7,11,0:1,12,1:0,6,0:2,6,0:4,7,3:0,4,0:1,17,1:0,8,0:1,10,0:8,8,1:0,2,27:0,7,0:14,21,21:0,5,0:21,18,0:2,2,0:2,6,1:0,9,1:0,9,0:3,17,0:2,6,13:0,1,0:12,38,3:0,1,0:3,4,1:0,14,6:0,1,0:6,18,0:2,18,0:23,1,22:0,8,1:0,16,0:1,12,0:5,2,6:0,16,0:3,12	mismap=2.42e-09
268	GLCHR02	1042759	127	+	1519671	utg493_pilon	100	121	+	375442	25,1:0,3,0:1,9,0:1,9,2:0,18,1:0,9,1:0,11,1:0,23,2:0,12	mismap=6.49e-09
964	GLCHR02	1043007	401	+	1519671	utg493_pilon	330	385	+	375442	27,1:0,15,2:0,8,3:0,20,1:0,51,0:1,1,4:0,8,0:1,22,0:4,1,5:0,6,10:0,4,0:8,6,2:0,15,0:3,3,3:0,28,1:0,16,0:2,13,0:2,4,2:0,2,0:1,6,0:2,1,3:0,11,0:1,2,1:0,24,1:0,31,2:0,13,0:1,2,1:0,19	mismap=1e-10
1068568	GLCHR02	1043481	180021	+	1519671	utg493_pilon	799	179849	+	375442	38,0:1,2,3:0,12,0:4,2,3:0,11,5:6,8,0:3,11,1:0,31,0:1,4,3:0,2,0:12,3,8:0,12,0:1,1,2:0,14,1:0,8,0:1,66,1:0,5,0:1,3,0:1,72,6:0,1,0:9,20,0:1,5,3:0,26,1:0,1,0:1,11,1:0,45,1:0,10,0:3,16,1:0,34,2:0,8,0:1,23,0:2,2,2:0,16,1:0,18,0:3,1,5:0,15,0:2,11,0:2,5,0:5,2,5:0,7,2:0,3,1:0,24,2:0,25,0:2,21,2:0,36,3:0,11,5:0,7,0:2,2,4:0,48,1:0,10,1:0,74,1:0,23,0:1,11,0:1,42,2:0,5,0:1,8,1:0,11,2:0,20,0:5,2,7:0,9,1:0,11,2:0,11,0:1,12,2:0,68,5:0,3,6:0,1,0:9,20,1:0,8,1:0,5,0:1,17,0:2,3,0:3,2,6:0,25,1:0,5,1:0,51,0:1,11,0:2,32,1:0,14,0:1,45,0:2,12,2:0,15,0:1,8,0:1,24,0:1,12,0:2,15,1:0,15,1:0,62,3:0,54,1:0,3,0:1,9,1:0,51,1:0,42,2:0,15,1:0,26,1:0,3,1:0,52,0:1,41,3:0,83,3:0,43,1:0,19,3:0,87,2:0,43,2:0,7,2:0,10,0:1,5,0:2,30,2:0,13,0:3,3,1:0,73,0:1,14,1:0,27,2:0,7,1:0,53,0:1,21,2:0,38,2:0,27,1:0,15,0:1,34,1:0,8,2:0,63,4:0,181,1:0,162,1:0,35,2:0,30,1:0,18,4:0,5,0:3,2,4:0,98,1:0,40,2:0,35,2:0,72,1:0,11,2:0,190,4:0,37,2:0,15,5:0,4,0:2,54,1:0,7,5:3,23,1:0,16,0:1,47,13:0,2,0:6,26,1:0,69,2:0,17,1:0,60,5:0,8,3:0,20,6:0,9,0:1,11,2:0,6,0:1,95,2:0,78,6:2,64,1:0,51,2:0,85,13:0,3,0:1,203,5:0,5,0:3,53,2:0,7,1:0,349,3:0,12,1:0,135,1:0,46,1:0,263,0:1,32,0:1,26,1:0,148,1:0,69,1:0,208,1:0,383,3:0,38,0:1,432,1:0,13,2:0,126,1:0,49,2:0,49,2:0,405,2:0,42,1:0,202,1:0,204,2:0,147,2:0,111,5:0,62,1:0,71,1:0,10041,1:0,6,1:0,27,0:1,19,0:2,29678,1:0,1436,0:1,41,3:0,451,0:1,211,3:0,79,1:0,45,0:1,6455,0:2,123140	mismap=1e-10
276222	GLCHR02	1223269	46063	+	1519671	utg493_pilon	180658	46073	+	375442	2933,0:4,264,0:5,42590,0:1,276	mismap=1e-10
27596	GLCHR02	1280915	4675	+	1519671	utg493_pilon	144044	4665	-	375442	2164,1:0,202,1:0,41,1:0,192,1:0,55,1:0,100,3:0,69,1:0,139,1:0,1703	mismap=1e-10
402063	GLCHR02	1274114	67128	+	1519671	utg493_pilon	231398	67113	+	375442	10473,4:0,47,6:0,37376,0:1,692,0:1,13160,1:0,743,1:0,440,1:0,28,0:1,1172,2:0,2725,3:0,254	mismap=1e-10
360	GLCHR02	1337802	60	+	1519671	utg493_pilon	73969	60	-	375442	60	mismap=7.28e-08
425064	GLCHR02	1342753	72038	+	1519671	utg493_pilon	301473	72079	+	375442	70128,1:0,16,1:0,20,1:0,31,1:0,9,4:0,3,0:3,11,4:0,1,0:6,13,0:2,13,0:3,15,2:0,5,0:1,8,2:0,13,0:2,3,0:1,5,1:0,17,0:1,5,0:1,47,1:0,29,0:3,43,0:3,6,0:1,5,1:0,11,1:0,15,5:0,16,1:0,5,0:1,2,0:1,32,0:1,26,1:0,22,1:0,4,4:0,13,0:2,4,3:0,8,1:0,1,0:2,4,1:0,9,5:0,14,5:0,6,0:2,26,0:2,14,0:4,31,1:0,19,0:1,24,13:12,12,0:3,25,1:0,11,1:0,21,2:0,15,3:0,18,1:0,13,0:7,1,3:0,4,0:2,40,1:0,18,0:1,15,1:0,27,0:1,19,0:4,24,0:1,20,0:3,2,0:1,3,0:1,20,1:0,9,1:0,45,3:3,19,0:5,14,0:1,47,2:0,9,2:0,2,0:1,35,0:3,13,1:0,4,0:1,24,2:0,6,0:1,4,1:0,3,0:5,13,1:0,2,0:5,36,1:0,4,0:1,21,6:0,2,0:11,4,0:1,23,2:0,2,0:16,3,17:0,7,5:4,14,1:0,51,1:0,13,0:1,17,1:0,4,0:3,10,0:1,29,0:3,5,0:1,7,0:5,2,4:0,11,0:1,7,0:1,5,0:1,33,1:0,17,1:0,26,0:5,9,1:0,23,3:0,1,0:10,9,0:1,30,0:1,8,2:0,29,0:2,7,1:0,8,0:3,14,2:0,35,0:4,2,1:0,10,2:0,10,5:6,36	mismap=1e-10
453	GLCHR02	1414916	408	+	1519671	utg493_pilon	373670	404	+	375442	41,0:8,1,2:0,19,0:1,10,0:3,3,4:0,17,0:1,11,3:0,7,0:4,1,4:0,18,0:13,1,11:0,4,1:0,7,1:0,18,1:0,6,0:1,1,3:0,7,0:1,5,2:0,7,0:6,1,5:0,30,0:1,17,0:2,9,2:0,2,1:0,24,4:0,4,0:3,13,1:0,5,2:0,9,0:9,2,9:0,4,4:0,16,0:2,14,0:1,14	mismap=1e-10
528	GLCHR02	1415505	326	+	1519671	utg493_pilon	374262	315	+	375442	36,0:1,1,1:0,7,2:0,26,1:0,3,0:2,21,3:0,1,0:1,18,5:0,15,0:1,9,7:6,14,0:4,1,3:0,5,1:0,7,4:2,17,1:0,5,1:0,13,0:1,2,1:0,18,10:0,3,0:8,13,0:1,14,3:0,4,0:5,30	mismap=1e-10
969	GLCHR02	1415984	554	+	1519671	utg493_pilon	374726	550	+	375442	25,3:0,1,0:2,19,0:1,12,0:4,3,2:0,19,2:0,6,2:5,23,2:0,16,0:2,24,2:0,9,2:0,11,1:0,5,3:0,40,3:0,13,0:4,8,2:0,3,0:3,2,0:4,9,0:3,1,5:0,11,0:1,10,5:0,2,0:2,4,0:2,12,1:0,8,17:0,2,0:15,36,1:0,9,0:1,7,2:0,10,1:0,12,0:3,8,1:0,2,0:1,6,1:0,14,1:0,17,0:3,12,1:0,31,0:2,9,2:0,21	mismap=1e-10
537	GLCHR05	1784579	298	+	4471437	utg562_pilon	247	295	+	318143	8,0:1,32,1:0,10,0:1,11,5:0,1,0:5,9,0:1,24,0:2,11,2:0,5,0:1,15,0:4,5,0:9,4,13:0,16,0:1,13,0:1,5,8:0,4,0:4,40,2:0,10,2:0,42	mismap=0.5
244	GLCHR05	1785010	98	+	4471437	utg562_pilon	657	99	+	318143	8,1:0,6,0:3,30,0:1,13,6:4,34	mismap=0.5
79566	GLCHR05	1785336	13864	+	4471437	utg562_pilon	957	13871	+	318143	27,0:1,6,0:3,17,1:0,21,2:0,11,0:2,5,0:3,1,3:0,5,0:2,1,3:0,31,4:0,1,0:5,6,0:1,26,5:3,16,0:3,5,5:0,17,1:0,14,3:0,8,0:2,11,11:9,14,3:3,32,1:0,10,0:2,7,2:0,16,0:1,19,5:2,22,0:6,1,6:0,15,1:0,26,0:1,7,3:0,17,0:1,13,0:2,11,0:3,5,4:3,8,2:0,37,0:9,22,3:0,7,0:4,18,0:1,18,2:0,32,1:0,10,0:1,7,0:1,8,0:4,3,4:0,21,1:0,21,2:0,37,0:1,7,0:1,815,0:1,5095,0:2,391,0:2,6785	mismap=1e-10
533989	GLCHR05	1688907	89121	+	4471437	utg562_pilon	214204	89111	-	318143	349,9:0,432,1:0,48,1:0,2058,1:0,124,0:1,233,1:0,174,1:0,925,1:0,1816,0:1,398,0:1,1000,0:1,89,0:1,81460	mismap=1e-10
2466	GLCHR05	1688908	424	+	4471437	utg562_pilon	213773	424	-	318143	57,0:1,15,1:0,351	mismap=1e-10
2574	GLCHR05	1688903	429	+	4471437	utg562_pilon	213338	429	-	318143	429	mismap=1.25e-10
2484	GLCHR05	1688911	421	+	4471437	utg562_pilon	212915	420	-	318143	255,1:0,165	mismap=1e-10
2524	GLCHR05	1688903	429	+	4471437	utg562_pilon	212477	427	-	318143	77,2:0,350	mismap=1.07e-08
2440	GLCHR05	1688903	429	+	4471437	utg562_pilon	212049	425	-	318143	58,1:0,18,1:0,219,2:0,130	mismap=5.93e-08
2474	GLCHR05	1688903	429	+	4471437	utg562_pilon	211621	425	-	318143	77,2:0,218,2:0,130	mismap=2.54e-08
